Frame,Visibility,X,Y,Time
0,0,0,0,00:00:00.0
1,0,0,0,00:00:00.03333333333333333
2,0,0,0,00:00:00.06666666666666667
3,0,0,0,00:00:00.1
4,0,0,0,00:00:00.13333333333333333
5,0,0,0,00:00:00.16666666666666666
6,0,0,0,00:00:00.2
7,0,0,0,00:00:00.23333333333333334
8,0,0,0,00:00:00.26666666666666666
9,0,0,0,00:00:00.3
10,0,0,0,00:00:00.3333333333333333
11,0,0,0,00:00:00.36666666666666664
12,0,0,0,00:00:00.4
13,0,0,0,00:00:00.43333333333333335
14,0,0,0,00:00:00.4666666666666667
15,0,0,0,00:00:00.5
16,0,0,0,00:00:00.5333333333333333
17,0,0,0,00:00:00.5666666666666667
18,0,0,0,00:00:00.6
19,0,0,0,00:00:00.6333333333333333
20,0,0,0,00:00:00.6666666666666666
21,0,0,0,00:00:00.7
22,0,0,0,00:00:00.7333333333333333
23,0,0,0,00:00:00.7666666666666666
24,0,0,0,00:00:00.8
25,0,0,0,00:00:00.8333333333333334
26,0,0,0,00:00:00.8666666666666667
27,0,0,0,00:00:00.9
28,0,0,0,00:00:00.9333333333333333
29,0,0,0,00:00:00.9666666666666667
30,0,0,0,00:00:01.0
31,0,0,0,00:00:01.0333333333333332
32,0,0,0,00:00:01.0666666666666667
33,0,0,0,00:00:01.1
34,0,0,0,00:00:01.1333333333333333
35,0,0,0,00:00:01.1666666666666667
36,0,0,0,00:00:01.2
37,0,0,0,00:00:01.2333333333333334
38,0,0,0,00:00:01.2666666666666666
39,0,0,0,00:00:01.3
40,0,0,0,00:00:01.3333333333333333
41,0,0,0,00:00:01.3666666666666667
42,0,0,0,00:00:01.4
43,0,0,0,00:00:01.4333333333333333
44,0,0,0,00:00:01.4666666666666666
45,0,0,0,00:00:01.5
46,0,0,0,00:00:01.5333333333333332
47,0,0,0,00:00:01.5666666666666667
48,0,0,0,00:00:01.6
49,0,0,0,00:00:01.6333333333333333
50,0,0,0,00:00:01.6666666666666667
51,1,442,258,00:00:01.7
52,1,442,267,00:00:01.7333333333333334
53,1,443,274,00:00:01.7666666666666666
54,0,0,0,00:00:01.8
55,0,0,0,00:00:01.8333333333333333
56,0,0,0,00:00:01.8666666666666667
57,0,0,0,00:00:01.9
58,0,0,0,00:00:01.9333333333333333
59,0,0,0,00:00:01.9666666666666666
60,1,465,272,00:00:02.0
61,1,470,262,00:00:02.033333333333333
62,1,475,254,00:00:02.0666666666666664
63,1,475,253,00:00:02.1
64,1,480,245,00:00:02.1333333333333333
65,1,484,240,00:00:02.1666666666666665
66,1,487,235,00:00:02.2
67,1,492,232,00:00:02.2333333333333334
68,1,496,229,00:00:02.2666666666666666
69,1,497,229,00:00:02.3
70,1,500,227,00:00:02.3333333333333335
71,1,504,226,00:00:02.3666666666666667
72,1,507,227,00:00:02.4
73,1,510,229,00:00:02.433333333333333
74,1,515,230,00:00:02.466666666666667
75,1,515,230,00:00:02.5
76,1,518,234,00:00:02.533333333333333
77,1,521,237,00:00:02.5666666666666664
78,1,524,241,00:00:02.6
79,1,528,247,00:00:02.6333333333333333
80,1,530,252,00:00:02.6666666666666665
81,1,530,252,00:00:02.7
82,1,532,259,00:00:02.7333333333333334
83,1,535,267,00:00:02.7666666666666666
84,1,539,265,00:00:02.8
85,1,542,250,00:00:02.8333333333333335
86,1,541,241,00:00:02.8666666666666667
87,1,541,240,00:00:02.9
88,1,541,237,00:00:02.933333333333333
89,1,542,230,00:00:02.966666666666667
90,1,545,225,00:00:03.0
91,1,545,222,00:00:03.033333333333333
92,1,545,220,00:00:03.0666666666666664
93,1,507,287,00:00:03.1
94,1,545,219,00:00:03.1333333333333333
95,1,546,219,00:00:03.1666666666666665
96,1,545,219,00:00:03.2
97,1,545,220,00:00:03.2333333333333334
98,1,544,222,00:00:03.2666666666666666
99,1,544,223,00:00:03.3
100,1,544,225,00:00:03.3333333333333335
101,1,542,230,00:00:03.3666666666666667
102,1,542,235,00:00:03.4
103,1,544,241,00:00:03.433333333333333
104,1,544,247,00:00:03.466666666666667
105,1,544,247,00:00:03.5
106,1,544,255,00:00:03.533333333333333
107,1,544,263,00:00:03.5666666666666664
108,1,544,271,00:00:03.6
109,1,544,280,00:00:03.6333333333333333
110,1,531,269,00:00:03.6666666666666665
111,1,532,271,00:00:03.6999999999999997
112,0,0,0,00:00:03.7333333333333334
113,1,494,190,00:00:03.7666666666666666
114,1,479,163,00:00:03.8
115,1,467,140,00:00:03.8333333333333335
116,1,455,120,00:00:03.8666666666666667
117,1,456,120,00:00:03.9
118,1,447,105,00:00:03.933333333333333
119,1,438,90,00:00:03.966666666666667
120,1,430,79,00:00:04.0
121,1,423,69,00:00:04.033333333333333
122,1,415,60,00:00:04.066666666666666
123,1,415,60,00:00:04.1
124,1,410,52,00:00:04.133333333333333
125,1,404,47,00:00:04.166666666666667
126,1,399,42,00:00:04.2
127,1,394,39,00:00:04.233333333333333
128,1,389,35,00:00:04.266666666666667
129,1,389,35,00:00:04.3
130,1,385,34,00:00:04.333333333333333
131,1,380,34,00:00:04.366666666666666
132,1,376,34,00:00:04.4
133,1,372,34,00:00:04.433333333333334
134,1,369,35,00:00:04.466666666666667
135,1,370,36,00:00:04.5
136,1,365,39,00:00:04.533333333333333
137,1,362,42,00:00:04.566666666666666
138,1,360,45,00:00:04.6
139,1,357,50,00:00:04.633333333333333
140,1,355,55,00:00:04.666666666666667
141,1,355,55,00:00:04.7
142,1,352,61,00:00:04.733333333333333
143,1,350,69,00:00:04.766666666666667
144,1,349,75,00:00:04.8
145,1,347,83,00:00:04.833333333333333
146,1,345,90,00:00:04.866666666666666
147,1,345,90,00:00:04.9
148,1,344,100,00:00:04.933333333333334
149,1,342,109,00:00:04.966666666666667
150,1,340,117,00:00:05.0
151,1,341,130,00:00:05.033333333333333
152,1,367,140,00:00:05.066666666666666
153,1,366,140,00:00:05.1
154,0,0,0,00:00:05.133333333333333
155,1,397,158,00:00:05.166666666666667
156,1,410,167,00:00:05.2
157,1,422,175,00:00:05.233333333333333
158,1,431,184,00:00:05.266666666666667
159,1,432,184,00:00:05.3
160,1,441,191,00:00:05.333333333333333
161,1,450,200,00:00:05.366666666666666
162,1,457,210,00:00:05.4
163,1,465,219,00:00:05.433333333333334
164,1,472,229,00:00:05.466666666666667
165,1,472,229,00:00:05.5
166,1,479,238,00:00:05.533333333333333
167,1,484,249,00:00:05.566666666666666
168,1,490,259,00:00:05.6
169,1,495,270,00:00:05.633333333333333
170,1,500,282,00:00:05.666666666666667
171,1,500,282,00:00:05.7
172,1,504,293,00:00:05.733333333333333
173,1,509,305,00:00:05.766666666666667
174,0,0,0,00:00:05.8
175,1,514,268,00:00:05.833333333333333
176,1,517,242,00:00:05.866666666666666
177,1,517,242,00:00:05.9
178,1,519,225,00:00:05.933333333333334
179,1,520,211,00:00:05.966666666666667
180,1,520,199,00:00:06.0
181,1,523,190,00:00:06.033333333333333
182,1,524,182,00:00:06.066666666666666
183,1,524,183,00:00:06.1
184,1,525,177,00:00:06.133333333333333
185,1,527,172,00:00:06.166666666666667
186,1,527,169,00:00:06.2
187,1,529,167,00:00:06.233333333333333
188,1,530,165,00:00:06.266666666666667
189,1,530,165,00:00:06.3
190,1,531,165,00:00:06.333333333333333
191,1,532,165,00:00:06.366666666666666
192,1,533,167,00:00:06.4
193,1,534,169,00:00:06.433333333333334
194,1,534,170,00:00:06.466666666666667
195,1,535,170,00:00:06.5
196,1,535,174,00:00:06.533333333333333
197,1,537,177,00:00:06.566666666666666
198,1,537,183,00:00:06.6
199,1,539,187,00:00:06.633333333333333
200,1,539,194,00:00:06.666666666666667
201,1,539,194,00:00:06.7
202,0,0,0,00:00:06.733333333333333
203,1,503,193,00:00:06.766666666666667
204,1,486,190,00:00:06.8
205,1,470,188,00:00:06.833333333333333
206,1,454,188,00:00:06.866666666666666
207,1,455,188,00:00:06.8999999999999995
208,1,441,189,00:00:06.933333333333334
209,1,430,190,00:00:06.966666666666667
210,1,419,192,00:00:07.0
211,1,409,194,00:00:07.033333333333333
212,1,399,197,00:00:07.066666666666666
213,1,399,198,00:00:07.1
214,1,390,202,00:00:07.133333333333333
215,1,381,207,00:00:07.166666666666667
216,1,372,212,00:00:07.2
217,1,365,219,00:00:07.233333333333333
218,1,357,225,00:00:07.266666666666667
219,1,357,225,00:00:07.3
220,1,349,234,00:00:07.333333333333333
221,1,342,240,00:00:07.366666666666666
222,1,335,250,00:00:07.3999999999999995
223,1,330,259,00:00:07.433333333333334
224,1,324,269,00:00:07.466666666666667
225,1,324,269,00:00:07.5
226,1,317,279,00:00:07.533333333333333
227,1,312,290,00:00:07.566666666666666
228,1,306,300,00:00:07.6
229,1,300,312,00:00:07.633333333333333
230,1,296,325,00:00:07.666666666666667
231,1,295,325,00:00:07.7
232,1,291,336,00:00:07.733333333333333
233,1,288,300,00:00:07.766666666666667
234,1,285,258,00:00:07.8
235,1,285,234,00:00:07.833333333333333
236,1,284,215,00:00:07.866666666666666
237,1,283,215,00:00:07.8999999999999995
238,1,282,199,00:00:07.933333333333334
239,1,280,186,00:00:07.966666666666667
240,1,280,175,00:00:08.0
241,1,280,167,00:00:08.033333333333333
242,1,280,160,00:00:08.066666666666666
243,1,280,160,00:00:08.1
244,1,280,154,00:00:08.133333333333333
245,1,279,150,00:00:08.166666666666666
246,1,279,147,00:00:08.2
247,1,280,144,00:00:08.233333333333333
248,1,280,144,00:00:08.266666666666666
249,0,0,0,00:00:08.3
250,0,0,0,00:00:08.333333333333334
251,0,0,0,00:00:08.366666666666667
252,1,280,145,00:00:08.4
253,1,280,147,00:00:08.433333333333334
254,1,280,150,00:00:08.466666666666667
255,1,280,150,00:00:08.5
256,1,280,154,00:00:08.533333333333333
257,1,281,157,00:00:08.566666666666666
258,1,282,162,00:00:08.6
259,1,283,167,00:00:08.633333333333333
260,1,284,173,00:00:08.666666666666666
261,1,284,174,00:00:08.7
262,1,284,179,00:00:08.733333333333333
263,1,284,186,00:00:08.766666666666666
264,1,285,194,00:00:08.8
265,1,286,200,00:00:08.833333333333334
266,1,287,210,00:00:08.866666666666667
267,1,288,210,00:00:08.9
268,0,0,0,00:00:08.933333333333334
269,1,330,193,00:00:08.966666666666667
270,0,0,0,00:00:09.0
271,1,365,179,00:00:09.033333333333333
272,1,380,174,00:00:09.066666666666666
