Frame,Visibility,X,Y,Time,Hit
0,0,0,0,00:00:00.0,0
1,0,0,0,00:00:00.03333333333333333,0
2,0,0,0,00:00:00.06666666666666667,0
3,0,0,0,00:00:00.1,0
4,0,0,0,00:00:00.13333333333333333,0
5,0,0,0,00:00:00.16666666666666666,0
6,0,0,0,00:00:00.2,0
7,0,0,0,00:00:00.23333333333333334,0
8,0,0,0,00:00:00.26666666666666666,0
9,0,0,0,00:00:00.3,0
10,0,0,0,00:00:00.3333333333333333,0
11,0,0,0,00:00:00.36666666666666664,0
12,0,0,0,00:00:00.4,0
13,0,0,0,00:00:00.43333333333333335,0
14,0,0,0,00:00:00.4666666666666667,0
15,1,641,341,00:00:00.5,0
16,1,643,341,00:00:00.5333333333333333,0
17,1,646,340,00:00:00.5666666666666667,0
18,1,646,340,00:00:00.6,0
19,1,651,341,00:00:00.6333333333333333,0
20,1,653,343,00:00:00.6666666666666666,0
21,1,656,346,00:00:00.7,0
22,1,661,351,00:00:00.7333333333333333,0
23,1,662,356,00:00:00.7666666666666666,0
24,1,662,356,00:00:00.8,0
25,1,666,361,00:00:00.8333333333333334,0
26,1,678,356,00:00:00.8666666666666667,1
27,1,682,331,00:00:00.9,0
28,1,693,315,00:00:00.9333333333333333,0
29,1,706,301,00:00:00.9666666666666667,0
30,1,706,301,00:00:01.0,0
31,1,713,288,00:00:01.0333333333333332,0
32,1,722,278,00:00:01.0666666666666667,0
33,1,731,271,00:00:01.1,0
34,1,738,266,00:00:01.1333333333333333,0
35,1,746,261,00:00:01.1666666666666667,0
36,1,746,261,00:00:01.2,0
37,1,751,258,00:00:01.2333333333333334,0
38,1,758,256,00:00:01.2666666666666666,0
39,1,765,258,00:00:01.3,0
40,1,771,261,00:00:01.3333333333333333,0
41,1,776,266,00:00:01.3666666666666667,0
42,1,776,266,00:00:01.4,0
43,1,781,268,00:00:01.4333333333333333,0
44,1,786,276,00:00:01.4666666666666666,0
45,1,791,285,00:00:01.5,0
46,1,795,293,00:00:01.5333333333333332,0
47,1,800,317,00:00:01.5666666666666667,0
48,1,801,316,00:00:01.6,0
49,1,805,327,00:00:01.6333333333333333,1
50,1,806,337,00:00:01.6666666666666667,0
51,1,806,346,00:00:01.7,0
52,1,808,352,00:00:01.7333333333333334,0
53,1,808,361,00:00:01.7666666666666666,0
54,1,808,360,00:00:01.8,0
55,1,810,366,00:00:01.8333333333333333,0
56,1,808,375,00:00:01.8666666666666667,0
57,1,811,381,00:00:01.9,0
58,1,811,388,00:00:01.9333333333333333,0
59,1,811,396,00:00:01.9666666666666666,0
60,1,811,396,00:00:02.0,0
61,1,812,405,00:00:02.033333333333333,0
62,1,813,411,00:00:02.0666666666666664,0
63,1,812,411,00:00:02.1,0
64,1,811,406,00:00:02.1333333333333333,0
65,1,812,402,00:00:02.1666666666666665,0
66,0,0,0,00:00:02.2,0
67,0,0,0,00:00:02.2333333333333334,0
68,0,0,0,00:00:02.2666666666666666,0
69,0,0,0,00:00:02.3,0
70,0,0,0,00:00:02.3333333333333335,0
71,0,0,0,00:00:02.3666666666666667,0
72,0,0,0,00:00:02.4,0
73,0,0,0,00:00:02.433333333333333,0
74,0,0,0,00:00:02.466666666666667,0
75,0,0,0,00:00:02.5,0
76,0,0,0,00:00:02.533333333333333,0
77,0,0,0,00:00:02.5666666666666664,0
