Frame,Visibility,X,Y,Time
0,1,701,361,00:00:00.0
1,1,701,361,00:00:00.03333333333333333
2,1,705,366,00:00:00.06666666666666667
3,1,707,376,00:00:00.1
4,1,711,385,00:00:00.13333333333333333
5,1,711,397,00:00:00.16666666666666666
6,1,715,408,00:00:00.2
7,1,715,408,00:00:00.23333333333333334
8,1,716,417,00:00:00.26666666666666666
9,0,0,0,00:00:00.3
10,0,0,0,00:00:00.3333333333333333
11,0,0,0,00:00:00.36666666666666664
12,0,0,0,00:00:00.4
13,0,0,0,00:00:00.43333333333333335
14,0,0,0,00:00:00.4666666666666667
15,0,0,0,00:00:00.5
16,0,0,0,00:00:00.5333333333333333
17,0,0,0,00:00:00.5666666666666667
18,0,0,0,00:00:00.6
19,0,0,0,00:00:00.6333333333333333
20,0,0,0,00:00:00.6666666666666666
21,1,638,351,00:00:00.7
22,1,633,353,00:00:00.7333333333333333
23,1,628,356,00:00:00.7666666666666666
24,0,0,0,00:00:00.8
25,0,0,0,00:00:00.8333333333333334
26,0,0,0,00:00:00.8666666666666667
27,0,0,0,00:00:00.9
28,0,0,0,00:00:00.9333333333333333
29,0,0,0,00:00:00.9666666666666667
30,0,0,0,00:00:01.0
31,0,0,0,00:00:01.0333333333333332
32,0,0,0,00:00:01.0666666666666667
33,1,653,332,00:00:01.1
34,1,666,311,00:00:01.1333333333333333
35,1,678,292,00:00:01.1666666666666667
36,1,693,280,00:00:01.2
37,1,692,280,00:00:01.2333333333333334
38,1,702,263,00:00:01.2666666666666666
39,1,712,252,00:00:01.3
40,1,723,241,00:00:01.3333333333333333
41,1,735,236,00:00:01.3666666666666667
42,1,742,231,00:00:01.4
43,1,743,228,00:00:01.4333333333333333
44,1,751,226,00:00:01.4666666666666666
45,1,761,226,00:00:01.5
46,1,768,226,00:00:01.5333333333333332
47,1,776,226,00:00:01.5666666666666667
48,1,781,231,00:00:01.6
49,1,782,231,00:00:01.6333333333333333
50,1,787,235,00:00:01.6666666666666667
51,1,796,241,00:00:01.7
52,1,801,248,00:00:01.7333333333333334
53,1,806,258,00:00:01.7666666666666666
54,1,811,271,00:00:01.8
55,1,812,271,00:00:01.8333333333333333
56,1,816,281,00:00:01.8666666666666667
57,1,821,296,00:00:01.9
58,1,826,310,00:00:01.9333333333333333
59,1,831,326,00:00:01.9666666666666666
60,1,836,345,00:00:02.0
61,1,835,343,00:00:02.033333333333333
62,1,836,361,00:00:02.0666666666666664
63,1,841,380,00:00:02.1
64,1,843,400,00:00:02.1333333333333333
65,1,846,420,00:00:02.1666666666666665
66,0,0,0,00:00:02.2
67,0,0,0,00:00:02.2333333333333334
68,1,850,438,00:00:02.2666666666666666
69,0,0,0,00:00:02.3
70,0,0,0,00:00:02.3333333333333335
71,0,0,0,00:00:02.3666666666666667
72,0,0,0,00:00:02.4
73,0,0,0,00:00:02.433333333333333
74,0,0,0,00:00:02.466666666666667
75,0,0,0,00:00:02.5
76,0,0,0,00:00:02.533333333333333
77,0,0,0,00:00:02.5666666666666664
78,1,871,671,00:00:02.6
79,1,872,671,00:00:02.6333333333333333
80,1,875,670,00:00:02.6666666666666665
81,1,873,666,00:00:02.7
82,1,876,666,00:00:02.7333333333333334
83,1,877,665,00:00:02.7666666666666666
84,0,0,0,00:00:02.8
85,0,0,0,00:00:02.8333333333333335
86,1,875,661,00:00:02.8666666666666667
87,1,873,667,00:00:02.9
88,1,876,673,00:00:02.933333333333333
89,1,876,681,00:00:02.966666666666667
90,1,880,685,00:00:03.0
91,1,878,686,00:00:03.033333333333333
92,1,880,686,00:00:03.0666666666666664
93,1,882,687,00:00:03.1
94,1,881,687,00:00:03.1333333333333333
95,1,881,688,00:00:03.1666666666666665
