Frame,Visibility,X,Y,Time
0,0,0,0,00:00:00.0
1,0,0,0,00:00:00.03333333333333333
2,0,0,0,00:00:00.06666666666666667
3,1,621,357,00:00:00.1
4,1,617,363,00:00:00.13333333333333333
5,1,613,371,00:00:00.16666666666666666
6,1,608,378,00:00:00.2
7,1,603,390,00:00:00.23333333333333334
8,1,600,401,00:00:00.26666666666666666
9,1,600,400,00:00:00.3
10,1,595,412,00:00:00.3333333333333333
11,0,0,0,00:00:00.36666666666666664
12,0,0,0,00:00:00.4
13,0,0,0,00:00:00.43333333333333335
14,1,652,371,00:00:00.4666666666666667
15,1,652,370,00:00:00.5
16,1,666,360,00:00:00.5333333333333333
17,1,677,351,00:00:00.5666666666666667
18,0,0,0,00:00:00.6
19,0,0,0,00:00:00.6333333333333333
20,0,0,0,00:00:00.6666666666666666
21,1,710,340,00:00:00.7
22,1,721,341,00:00:00.7333333333333333
23,1,730,342,00:00:00.7666666666666666
24,1,738,343,00:00:00.8
25,1,746,346,00:00:00.8333333333333334
26,1,755,352,00:00:00.8666666666666667
27,1,755,351,00:00:00.9
28,1,761,356,00:00:00.9333333333333333
29,1,768,363,00:00:00.9666666666666667
30,1,776,371,00:00:01.0
31,1,781,381,00:00:01.0333333333333332
32,1,786,391,00:00:01.0666666666666667
33,1,786,391,00:00:01.1
34,1,792,401,00:00:01.1333333333333333
35,1,797,411,00:00:01.1666666666666667
36,1,802,422,00:00:01.2
37,1,811,411,00:00:01.2333333333333334
38,1,811,395,00:00:01.2666666666666666
39,1,811,395,00:00:01.3
40,1,812,386,00:00:01.3333333333333333
41,1,816,376,00:00:01.3666666666666667
42,1,820,368,00:00:01.4
43,1,820,361,00:00:01.4333333333333333
44,1,821,356,00:00:01.4666666666666666
45,1,821,358,00:00:01.5
46,1,818,356,00:00:01.5333333333333332
47,1,818,353,00:00:01.5666666666666667
48,1,818,353,00:00:01.6
49,1,820,353,00:00:01.6333333333333333
50,1,821,356,00:00:01.6666666666666667
51,1,821,356,00:00:01.7
52,1,821,361,00:00:01.7333333333333334
53,1,821,366,00:00:01.7666666666666666
54,1,821,372,00:00:01.8
55,1,820,381,00:00:01.8333333333333333
56,1,818,391,00:00:01.8666666666666667
57,1,818,391,00:00:01.9
58,1,816,400,00:00:01.9333333333333333
59,1,816,411,00:00:01.9666666666666666
60,1,813,426,00:00:02.0
61,1,813,441,00:00:02.033333333333333
62,1,815,455,00:00:02.0666666666666664
63,1,813,452,00:00:02.1
64,0,0,0,00:00:02.1333333333333333
65,1,805,341,00:00:02.1666666666666665
66,1,805,300,00:00:02.2
67,1,803,267,00:00:02.2333333333333334
68,1,795,391,00:00:02.2666666666666666
69,1,793,393,00:00:02.3
70,1,801,213,00:00:02.3333333333333335
71,1,798,196,00:00:02.3666666666666667
72,1,797,178,00:00:02.4
73,1,796,163,00:00:02.433333333333333
74,1,796,153,00:00:02.466666666666667
75,1,796,153,00:00:02.5
76,1,796,143,00:00:02.533333333333333
77,1,796,136,00:00:02.5666666666666664
78,1,795,131,00:00:02.6
79,1,793,126,00:00:02.6333333333333333
80,1,793,123,00:00:02.6666666666666665
81,1,796,121,00:00:02.7
82,1,795,120,00:00:02.7333333333333334
83,1,795,120,00:00:02.7666666666666666
84,1,791,123,00:00:02.8
85,1,791,126,00:00:02.8333333333333335
86,1,791,128,00:00:02.8666666666666667
87,1,791,128,00:00:02.9
88,1,791,133,00:00:02.933333333333333
89,1,792,138,00:00:02.966666666666667
90,1,793,145,00:00:03.0
91,1,793,153,00:00:03.033333333333333
92,1,793,163,00:00:03.0666666666666664
93,1,793,161,00:00:03.1
94,1,793,173,00:00:03.1333333333333333
95,1,793,183,00:00:03.1666666666666665
96,1,796,193,00:00:03.2
97,1,796,206,00:00:03.2333333333333334
98,1,796,218,00:00:03.2666666666666666
99,1,796,217,00:00:03.3
100,1,795,231,00:00:03.3333333333333335
101,1,766,193,00:00:03.3666666666666667
102,1,745,163,00:00:03.4
103,1,728,141,00:00:03.433333333333333
104,1,713,123,00:00:03.466666666666667
105,1,711,122,00:00:03.5
106,1,698,108,00:00:03.533333333333333
107,1,685,96,00:00:03.5666666666666664
108,1,673,87,00:00:03.6
109,1,663,78,00:00:03.6333333333333333
110,1,653,76,00:00:03.6666666666666665
111,1,653,75,00:00:03.6999999999999997
112,1,643,71,00:00:03.7333333333333334
113,1,635,68,00:00:03.7666666666666666
114,1,626,70,00:00:03.8
115,1,617,71,00:00:03.8333333333333335
116,1,608,73,00:00:03.8666666666666667
117,1,608,73,00:00:03.9
118,1,601,76,00:00:03.933333333333333
119,1,591,81,00:00:03.966666666666667
120,1,583,91,00:00:04.0
121,1,576,98,00:00:04.033333333333333
122,1,568,106,00:00:04.066666666666666
123,1,568,107,00:00:04.1
124,1,561,118,00:00:04.133333333333333
125,1,553,131,00:00:04.166666666666667
126,1,546,143,00:00:04.2
127,1,538,158,00:00:04.233333333333333
128,1,531,173,00:00:04.266666666666667
129,1,531,173,00:00:04.3
130,1,526,191,00:00:04.333333333333333
131,1,518,206,00:00:04.366666666666666
132,1,513,223,00:00:04.4
133,1,508,241,00:00:04.433333333333334
134,1,502,266,00:00:04.466666666666667
135,1,501,266,00:00:04.5
136,1,496,286,00:00:04.533333333333333
137,1,491,307,00:00:04.566666666666666
138,0,0,0,00:00:04.6
139,0,0,0,00:00:04.633333333333333
140,0,0,0,00:00:04.666666666666667
141,1,680,316,00:00:04.7
142,1,706,317,00:00:04.733333333333333
143,1,728,321,00:00:04.766666666666667
144,1,746,326,00:00:04.8
145,1,758,330,00:00:04.833333333333333
146,1,771,335,00:00:04.866666666666666
147,1,771,333,00:00:04.9
148,1,782,341,00:00:04.933333333333334
149,1,790,346,00:00:04.966666666666667
150,1,798,351,00:00:05.0
151,1,806,358,00:00:05.033333333333333
152,1,811,366,00:00:05.066666666666666
153,1,811,366,00:00:05.1
154,1,816,373,00:00:05.133333333333333
155,1,823,382,00:00:05.166666666666667
156,1,827,393,00:00:05.2
157,1,831,402,00:00:05.233333333333333
158,1,836,411,00:00:05.266666666666667
159,1,838,410,00:00:05.3
160,1,841,406,00:00:05.333333333333333
161,1,842,405,00:00:05.366666666666666
162,1,841,402,00:00:05.4
163,1,840,402,00:00:05.433333333333334
164,1,842,403,00:00:05.466666666666667
165,1,841,403,00:00:05.5
166,1,841,405,00:00:05.533333333333333
167,1,842,407,00:00:05.566666666666666
168,0,0,0,00:00:05.6
169,0,0,0,00:00:05.633333333333333
170,0,0,0,00:00:05.666666666666667
171,0,0,0,00:00:05.7
172,0,0,0,00:00:05.733333333333333
173,0,0,0,00:00:05.766666666666667
