Frame,Visibility,X,Y,Time
0,0,0,0,00:00:00.0
1,0,0,0,00:00:00.03333333333333333
2,0,0,0,00:00:00.06666666666666667
3,0,0,0,00:00:00.1
4,0,0,0,00:00:00.13333333333333333
5,0,0,0,00:00:00.16666666666666666
6,0,0,0,00:00:00.2
7,0,0,0,00:00:00.23333333333333334
8,0,0,0,00:00:00.26666666666666666
9,0,0,0,00:00:00.3
10,0,0,0,00:00:00.3333333333333333
11,0,0,0,00:00:00.36666666666666664
12,0,0,0,00:00:00.4
13,0,0,0,00:00:00.43333333333333335
14,0,0,0,00:00:00.4666666666666667
15,0,0,0,00:00:00.5
16,0,0,0,00:00:00.5333333333333333
17,0,0,0,00:00:00.5666666666666667
18,0,0,0,00:00:00.6
19,0,0,0,00:00:00.6333333333333333
20,0,0,0,00:00:00.6666666666666666
21,0,0,0,00:00:00.7
22,0,0,0,00:00:00.7333333333333333
23,0,0,0,00:00:00.7666666666666666
24,0,0,0,00:00:00.8
25,0,0,0,00:00:00.8333333333333334
26,0,0,0,00:00:00.8666666666666667
27,0,0,0,00:00:00.9
28,0,0,0,00:00:00.9333333333333333
29,0,0,0,00:00:00.9666666666666667
30,1,411,16,00:00:01.0
31,1,411,16,00:00:01.0333333333333332
32,0,0,0,00:00:01.0666666666666667
33,1,621,387,00:00:01.1
34,1,627,378,00:00:01.1333333333333333
35,1,630,371,00:00:01.1666666666666667
36,1,631,371,00:00:01.2
37,1,631,366,00:00:01.2333333333333334
38,1,633,363,00:00:01.2666666666666666
39,0,0,0,00:00:01.3
40,0,0,0,00:00:01.3333333333333333
41,0,0,0,00:00:01.3666666666666667
42,1,645,361,00:00:01.4
43,1,645,363,00:00:01.4333333333333333
44,0,0,0,00:00:01.4666666666666666
45,1,646,373,00:00:01.5
46,1,648,380,00:00:01.5333333333333332
47,1,647,386,00:00:01.5666666666666667
48,0,0,0,00:00:01.6
49,1,651,397,00:00:01.6333333333333333
50,1,655,402,00:00:01.6666666666666667
51,0,0,0,00:00:01.7
52,1,687,337,00:00:01.7333333333333334
53,1,706,321,00:00:01.7666666666666666
54,1,706,318,00:00:01.8
55,1,721,301,00:00:01.8333333333333333
56,1,733,283,00:00:01.8666666666666667
57,1,745,271,00:00:01.9
58,1,756,261,00:00:01.9333333333333333
59,1,766,251,00:00:01.9666666666666666
60,1,766,251,00:00:02.0
61,1,776,245,00:00:02.033333333333333
62,1,786,238,00:00:02.0666666666666664
63,1,795,236,00:00:02.1
64,1,803,235,00:00:02.1333333333333333
65,1,811,233,00:00:02.1666666666666665
66,1,811,236,00:00:02.2
67,1,818,236,00:00:02.2333333333333334
68,1,826,240,00:00:02.2666666666666666
69,1,833,243,00:00:02.3
70,1,841,251,00:00:02.3333333333333335
71,1,846,256,00:00:02.3666666666666667
72,1,846,258,00:00:02.4
73,1,851,266,00:00:02.433333333333333
74,1,857,278,00:00:02.466666666666667
75,1,863,290,00:00:02.5
76,1,868,301,00:00:02.533333333333333
77,1,872,317,00:00:02.5666666666666664
78,1,873,316,00:00:02.6
79,1,878,331,00:00:02.6333333333333333
80,1,881,348,00:00:02.6666666666666665
81,1,883,360,00:00:02.7
82,1,876,351,00:00:02.7333333333333334
83,1,873,345,00:00:02.7666666666666666
84,1,873,346,00:00:02.8
85,1,871,341,00:00:02.8333333333333335
86,1,870,341,00:00:02.8666666666666667
87,1,867,341,00:00:02.9
88,1,866,343,00:00:02.933333333333333
89,1,866,346,00:00:02.966666666666667
90,1,866,346,00:00:03.0
91,1,866,351,00:00:03.033333333333333
92,1,866,353,00:00:03.0666666666666664
93,1,866,357,00:00:03.1
94,1,866,363,00:00:03.1333333333333333
95,1,865,371,00:00:03.1666666666666665
96,1,866,371,00:00:03.2
97,1,865,376,00:00:03.2333333333333334
98,1,866,383,00:00:03.2666666666666666
99,1,866,391,00:00:03.3
100,1,866,400,00:00:03.3333333333333335
101,1,866,408,00:00:03.3666666666666667
102,1,866,407,00:00:03.4
103,1,866,406,00:00:03.433333333333333
104,1,866,403,00:00:03.466666666666667
105,1,866,401,00:00:03.5
106,1,866,401,00:00:03.533333333333333
107,1,866,400,00:00:03.5666666666666664
108,1,865,398,00:00:03.6
109,1,862,400,00:00:03.6333333333333333
110,1,861,401,00:00:03.6666666666666665
111,1,860,401,00:00:03.6999999999999997
112,1,860,398,00:00:03.7333333333333334
113,1,858,398,00:00:03.7666666666666666
114,1,858,398,00:00:03.8
115,1,860,398,00:00:03.8333333333333335
116,1,857,398,00:00:03.8666666666666667
